tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query,type,isReply,replyTo,initialTweet
Wed May 03 00:31:00 +0000 2023,69432342,PoliciaColombia,"#EsNoticia 

'Narco-encomienda' encontrada en la vía que conduce Planeta Rica - Montería.

#Resultado: incautación de 20 panelas de marihuana camuflada al interior de una CPU 🖥. 

Continuaremos ejerciendo controles en las diferentes vías país. @PoliciaMonteria https://t.co/BwpFXC2ejN",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653557734699139072,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed May 03 00:00:00 +0000 2023,69432342,PoliciaColombia,"Soy el que con gran entrega y optimismo vela por el cuidado de todos, acompañando siempre las diferentes situaciones. ¿#QuiénSoy? #DiosYPatria https://t.co/a3Qpr0f1Bo",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653549935525253120,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue May 02 22:36:01 +0000 2023,69432342,PoliciaColombia,"¿Ya tienes preparado el kit de elementos básicos de supervivencia?

En video te damos a conocer algunos de ellos, porque prevenir es mejor.

#JuntosPrevenimos https://t.co/XK4l5RiODP",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653528800540385286,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue May 02 20:52:37 +0000 2023,69432342,PoliciaColombia,"En actividades conjuntas con @COL_EJERCITO, se ubicó y luego se destruyó un laboratorio para el procesamiento de coca en zona rural de Ocaña (#NorteDeSantander), perteneciente a grupos armados enlazados con el ELN. 

Con este resultado se afectan directamente las finanzas de la… https://t.co/Ak2ymPqqp9",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653502778650644519,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue May 02 19:40:03 +0000 2023,69432342,PoliciaColombia,".@PoliciaPopayan logra un importante resultado en la lucha contra el narcotráfico.  

Conoce los detalles: https://t.co/YVk3Z81zCF #ImplacablesContraElDelito https://t.co/KtGjmAwy4b",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653484516248375306,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue May 02 19:01:00 +0000 2023,69432342,PoliciaColombia,"Una familia en📍#Cali presuntamente habrían adecuado una vivienda para la fabricación ilegal de licor adulterado, suplantando una de las marcas más reconocidas en la ciudad. Lo comercializaban a través de redes sociales. 

Conoce más detalles: https://t.co/Vh1B3enSVB https://t.co/nAauPTw3Ka",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653474687543025665,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue May 02 15:38:40 +0000 2023,69432342,PoliciaColombia,"Controles en las vías del departamento de #Nariño permitieron la captura de 4 personas y la incautación de más de 8 kilos de base de coca. 

La #PolicíaNacional ataca al flagelo del narcotráfico, garantizando la seguridad de la comunidad. 

https://t.co/AfTFCWRJ0U

#DiosYPatria https://t.co/CmzkU514tD",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653423768088215553,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue May 02 13:39:35 +0000 2023,69432342,PoliciaColombia,"Si observas personas sospechosas cerca de tu vivienda, comunícate a la #Línea123 e informa a las autoridades, entregando la ubicación y las características físicas que permitan identificar y prevenir actividades delincuenciales. 
 
#DiosYPatria 
#UnidosContraElHurtoAResidencias https://t.co/pYTHGu7HkR",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653393801300393984,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue May 02 11:57:18 +0000 2023,69432342,PoliciaColombia,Estos son los resultados operativos más relevantes obtenidos por la #PolicíaNacional durante las últimas horas. #DiosYPatria https://t.co/iRfzMqZGJU,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653368060340781060,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon May 01 22:50:10 +0000 2023,69432342,PoliciaColombia,"Durante la #FILBo2023, la #PolicíaNacional desarrolló el 'Taller Internacional de Periodismo' con el liderazgo del teniente coronel César Mauricio Rodríguez, jefe @CoestPolicia. La innovación, la inmediatez y el factor oportunidad fueron los estandartes comunicacionales que…",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653169973357957122,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon May 01 22:33:49 +0000 2023,69432342,PoliciaColombia,"Es importante que la comunidad conozca los posibles riesgos causados por la actividad volcánica del Nevado del Ruiz. 

La #PolicíaNacional visita las zonas cercanas al volcán para fomentar actividades de prevención. #DiosYPatria https://t.co/dvnCKs5DQQ",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653165856820436994,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon May 01 22:01:19 +0000 2023,69432342,PoliciaColombia,Alista todo lo necesario y lo que exige la norma  para que en este #PlanRetorno no tengas inconvenientes y puedas movilizarte  por las vías del país sin contratiempos. @TransitoPolicia garantizará tu   regreso a casa. #DiosYPatria https://t.co/Guh1X1S3Eq,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653157678036705281,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon May 01 15:58:09 +0000 2023,69432342,PoliciaColombia,"🎥 Conoce los resultados más importantes en materia de seguridad y convivencia ciudadana durante la última semana. Seguimos trabajando con contundencia por tu tranquilidad y la de tu familia. #DiosYPatria #30Segundos
#InnovamosParaComunicar🚀 https://t.co/7A1qgt0qUT",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1653066286329389057,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon May 01 11:25:02 +0000 2023,69432342,PoliciaColombia,Contundentes resultados en las últimas horas. #ImplacablesContraElDelito https://t.co/nvlwzhiaRk,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1652997552994766850,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Apr 30 23:34:08 +0000 2023,69432342,PoliciaColombia,"En #Valledupar se registró un intento de hurto a un carro de valores, la rápida reacción de nuestros policías en la persecución logran la captura de un hombre y dos mujeres quienes serían los responsables de este hecho, además se logra la liberación de dos trabajadores de la… https://t.co/lIPVKZv56h",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1652818648371699712,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Apr 30 13:30:00 +0000 2023,69432342,PoliciaColombia,"Como todos los días, la #PolicíaNacional trabaja para garantizar la seguridad de los habitantes de #Colombia.

Tu tranquilidad y la de tu familia requiere de la mejor disposición en el servicio🚔. #DiosYPatria https://t.co/VdFI5cVxxX",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1652666614934806528,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Apr 30 12:43:53 +0000 2023,69432342,PoliciaColombia,#FelizDomingo actualidad en noticias. #ImplacablesContraElDelito https://t.co/wJ3ra8jFaq,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1652655006410047488,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Apr 29 21:30:00 +0000 2023,69432342,PoliciaColombia,"Trabajamos de manera articulada con las demás autoridades, realizando actividades de prevención ante cualquier suceso que pueda ocurrir en los municipios cercanos al Nevado del Ruiz. #JuntosPrevenimos https://t.co/xwcNuI6Dim",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1652425021695094784,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Apr 29 19:35:31 +0000 2023,69432342,PoliciaColombia,"Seguimos #ImplacablesContraElDelito, en #NorteDeSantander se logra la ubicación de narcolaboratorio con insumos avaluados en más de 3.000 millones de pesos.

Continuamos trabajando por la destrucción de elementos que atenten contra la seguridad ciudadana.

#DiosYPatria… https://t.co/kpSs8qA7ko",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1652396212732022786,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Apr 29 13:00:00 +0000 2023,69432342,PoliciaColombia,"Antes de utilizar tu vehículo, ten en cuenta lo siguiente:

✅Revisa que tu documentación esté en regla.
✅Revisa el nivel de agua y de aceite💧.
✅Lleva el kit de carreteras.
✅Revisa el estado de las llantas.

La #SeguridadVial depende de todos. #DiosYPatria https://t.co/GSpJeOCEL8",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1652296675556302852,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Apr 29 11:52:23 +0000 2023,69432342,PoliciaColombia,"Resultados contra el delincuente en todo el país.
No dude en llamar 📞 123. Denuncia cualquier acto delictivo. https://t.co/obSLB4vme5",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1652279661861257217,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Apr 29 02:00:01 +0000 2023,69432342,PoliciaColombia,"Conoce planes, informes de gestión, distribución del presupuesto y más información institucional en cumplimiento a la Ley de Transparencia y Acceso a la Información.

Te invitamos a consulta nuestra información publicada en la página web https://t.co/2DwEW7aO8P https://t.co/8AC3EyEJJh",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1652130584183857153,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Apr 28 22:18:57 +0000 2023,69432342,PoliciaColombia,"¿Estás listo para demostrar tus habilidades y apoyar a @AosPolicia? 

Muy pronto te podrás unir al #GranFondo #RetoTequendama  y hacer parte de esta gran aventura ciclística. 

¡Atentos a nuestras plataformas digitales!

#DiosYPatria #EsUnHonorSerPolicía https://t.co/TWLqVmCqXk",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1652074953490018306,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Apr 28 21:58:52 +0000 2023,69432342,PoliciaColombia,"En ofensiva contra el delito en el transporte masivo de #Bogotá, se incautaron más de 25.000 armas utilizadas para la comisión de delitos.

Hoy se hace entrega masiva de celulares  hurtados en este medio de transporte a sus propietarios. 

En balance con el año anterior, se han… https://t.co/fLtUrh0gey",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1652069899521466369,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Apr 28 14:28:34 +0000 2023,69432342,PoliciaColombia,"RT @Policia_Caldas: ""Prevenir es Mejor"" #AEstaHora ante la emisión de ceniza volcánica en el nevado del Ruíz, no olvides usar tapabocas y g…",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651956579074285572,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Apr 28 14:00:00 +0000 2023,69432342,PoliciaColombia,"#FelizViernes ☀️

Sin importar el clima, las mujeres y hombres que hacen parte de la #PolicíaNacional siempre estarán ahí, velando por tu seguridad y tranquilidad.

#DiosYPatria https://t.co/a3FoaoiviU",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651949387155742720,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Apr 28 12:27:34 +0000 2023,69432342,PoliciaColombia,"En #Bogotá, luego de labores de prevención y control se capturó una persona requerida mediante notificación azul 🔵 de #INTERPOL, por delitos sexuales.

En otra operación en la ciudad capital, se capturaron 5 personas por hurto de cableado público.

#DiosYPatria https://t.co/Kd7YdpMpZQ",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651926125403045890,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Apr 28 12:13:31 +0000 2023,69432342,PoliciaColombia,"Por tu seguridad, estos son los resultados operativos obtenidos por la #PolicíaNacional durante las últimas horas. #ImplacablesContraElDelincuente

#DiosYPatria https://t.co/yJxDsMyQ6E",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651922588686327811,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Apr 28 02:09:37 +0000 2023,69432342,PoliciaColombia,"Los @CarabinerosCol realizaron un operativo ambiental, logrando la captura de cinco adultos y la aprehensión de dos menores de edad en zona rural de la localidad de Ciudad Bolívar (#Bogotá), por el delito de contaminación ambiental.

Todos los días se fortalece la estrategia para… https://t.co/rsLoEZpI90",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651770615227985920,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Apr 28 00:00:01 +0000 2023,69432342,PoliciaColombia,Soy el que con acciones se convierte en una persona confiable buscando el bienestar de todos.  ¿#QuiénSoy?   #DiosYPatria #EsUnHonorSerPolicía https://t.co/z6l43TJXeM,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651738001318330369,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Apr 27 22:02:37 +0000 2023,69432342,PoliciaColombia,"#Villavicencio | En las últimas horas, la @PoliciaVillavo capturó a cinco personas dedicadas al tráfico local de estupefacientes en el barrio Porvenir.

https://t.co/cfncAbmUv6

Con estos importantes resultados, se continúa trabajando coordinadamente por la convivencia y… https://t.co/XdgEbSLlFj",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651708453679775745,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Apr 27 21:18:05 +0000 2023,69432342,PoliciaColombia,"A través de los diseños se exploran otros espacios, dándole un significado a lo que se crea a través de este arte. En la #PolicíaNacional se elaboran piezas gráficas que nos ayudan a comunicar de una manera más clara y sencilla. #DiosYPatria https://t.co/pBaeVsu2S8",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651697247061409794,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Apr 27 20:55:08 +0000 2023,69432342,PoliciaColombia,Sigue estas recomendaciones del @sgcol en caso de que el volcán Nevado del Ruiz cambie su actividad a ROJO &gt;&gt; https://t.co/MiTNzsvjrV #JuntosPrevenimos https://t.co/0zroW4bp1q,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651691470808666112,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Apr 27 19:55:33 +0000 2023,69432342,PoliciaColombia,"Los integrantes de @TransitoPolicia mediante actividades de registro y control, podrán atender tus requerimientos sobre las vías del territorio nacional. 

Ante alguna eventualidad, comunícate al #767 o a la línea de emergencia 123.  

#TransporteSeguro https://t.co/MzcxFTYeAs",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651676477098717196,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Apr 27 19:17:04 +0000 2023,69432342,PoliciaColombia,.@kienyke en alianza con la #PolicíaNacional a través de su de estrategia “Una Comunicación Policial Innovadora” se suman a la conferencia “Soluciones Innovadoras para Colombia” con @Harvard y @MIT. https://t.co/J7T4WRWsTN,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651666793943953438,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Apr 27 14:18:26 +0000 2023,69432342,PoliciaColombia,"Estos son los resultados operativos más importantes en las últimas horas. 

La #PolicíaNacional continúa trabajando por la seguridad y convivencia ciudadana. #DiosYPatria https://t.co/RR8aQk6XLD",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651591638668439553,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Apr 27 13:56:38 +0000 2023,69432342,PoliciaColombia,"#PolicíasAlLímite. 

Muy pronto capítulo 5️⃣ más emocionante.

- En #Arauca, @GaulaPolicia movilizándose en lanchas blindadas logró la capturar a tres peligros cabecillas del ELN. 

- En Ubaté (#Cundinamarca) se desarticuló peligrosa banda dedicada al robo de autopartes.… https://t.co/T8M20O1ld2",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651586153840099330,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Apr 27 11:00:03 +0000 2023,69432342,PoliciaColombia,"¡Excelentes noticias! Según la encuesta Invamer Poll, la Policía Nacional logró en el mes de abril la favorabilidad más alta de los últimos 3 años. Esto demuestra el gran trabajo que realizan miles de policías👮🏿‍♂️👮🏼‍♀️ día a día para mantener la seguridad y proteger a los ciudadanos… https://t.co/ZoTZHpw8MF",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651541713268219904,2023-05-03T01:41:19.051Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Apr 27 00:30:00 +0000 2023,69432342,PoliciaColombia,"La Ley de transparencia y acceso a la información busca que los ciudadanos puedan acceder a información pública relevante de las instituciones públicas.

Te invitamos a consulta nuestra información publicada en la pagina web https://t.co/HNmjlvx0kM https://t.co/saxDn0WZ7t",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651383156203745281,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Apr 27 00:17:59 +0000 2023,69432342,PoliciaColombia,"#TodosContraElHurtoDeCarga | No permitas que el cansancio y agotamiento por conducir largos períodos en vía, te evite estar atento y alerta de tu alrededor. 

¡Realiza pausas activas!

#DiosYPatria
#EsUnHonorSerPolicía https://t.co/Z1hDibvpIg",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651380130994958336,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Apr 26 22:26:29 +0000 2023,69432342,PoliciaColombia,"Continuamos destacando el trabajo de las unidades y sus comandantes: tras una rápida reacción frente a un hurto con armas de fuego en el parque de La 93 en Bogotá, se capturaron 5 integrantes de la banda 'Los divisas', quienes se dedicaban al hurto de grandes sumas de dinero y… https://t.co/ECkU9a4vOn",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651352071549984768,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Apr 26 15:13:38 +0000 2023,69432342,PoliciaColombia,En la cuenta @sgcol del Servicio Geológico Colombiano podrás enterarte de los acontecimientos más recientes sobre la actividad del volcán nevado del Ruiz. #JuntosPrevenimos #DiosYPatria #EsUnHonorSerPolicía https://t.co/Sw1ibBWSEH,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651243142874537984,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Apr 26 11:30:00 +0000 2023,69432342,PoliciaColombia,Estos son los resultados en materia de operatividad obtenidos por la #PolicíaNacional durante las últimas horas. #DiosYPatria https://t.co/umGTLCOVuR,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651186863279951874,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Apr 26 01:47:54 +0000 2023,69432342,PoliciaColombia,"RT @TransitoPolicia: Llevamos a cabo nuestra estrategia #TransporteSeguro sobre las vías del país, para todos los actores viales, en especi…",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651040373832032258,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Apr 26 00:23:09 +0000 2023,69432342,PoliciaColombia,"En #Sibaté se propinó duro golpe a las estructuras multicrimen que trafican con estupefacientes.

Ocultos en alimentos perecederos, fueron incautados más de mil kilos de marihuana, los cuales iban a ser distribuidos en el sur de #Bogotá. #DiosYPatria https://t.co/0DmJMF8FgE",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651019047050330112,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Apr 26 00:00:01 +0000 2023,69432342,PoliciaColombia,Soy el que con interés y esmero cumple con sus compromisos de una manera óptima. ¿#QuiénSoy?  #DiosYPatria #EsUnHonorSerPolicía https://t.co/38KpWrlH1s,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1651013222328320000,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Apr 25 22:18:34 +0000 2023,69432342,PoliciaColombia,"La fuente principal económica de esta banda delincuencial era el hurto de automotores. La @PoliciaPasto concentró sus esfuerzos tecnológicos y humanos para capturar a quienes la conformaban. 

#DiosYPatria https://t.co/dbJzg2JHB4",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650987693260644354,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Apr 25 21:30:00 +0000 2023,69432342,PoliciaColombia,"Amigo conductor, cuando transportes mercancía, verifica que esta no presente inconsistencias en el sistema de bodegaje, como cajas abiertas o con más peso de lo normal. #TransporteSeguro https://t.co/OXd5EXZ0qa",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650975470320771072,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Apr 25 20:57:52 +0000 2023,69432342,PoliciaColombia,"En #Bucaramanga, tras labores de investigación, la #PolicíaNacional capturó a estos delincuentes quienes se dedicaban al hurto de residencias.

De esta manera se debilita una banda delincuencial y se continúa mitigando a las organizaciones con fines criminales. 

#DiosYPatria https://t.co/DsTbhtysFG",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650967384042229761,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Apr 25 16:30:01 +0000 2023,69432342,PoliciaColombia,"Acompáñanos en la #FILBo2023, conocerás más de la #PolicíaNacional y sus capacidades para garantizar la seguridad de los ciudadanos, también podrás interactuar en el estudio móvil de la @Policia924FM.

Stand 107 pabellón 8 de @CorferiasBogota. #DiosYPatria https://t.co/kljfdHo0QS",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650899975864451072,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Apr 25 14:11:37 +0000 2023,69432342,PoliciaColombia,"La @PoliciaDeTolima da duro golpe a la delincuencia en el municipio de Ambalema al incautarles estupefacientes y material bélico. 

La seguridad y tranquilidad de la comunidad es prioridad para la #PolicíaNacional. #DiosYPatria https://t.co/ikgnn0o3Zz",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650865149186838528,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Apr 25 11:40:20 +0000 2023,69432342,PoliciaColombia,Implacables contra el delincuente en todo el país. Conozca más detalles👇🏼 https://t.co/6w8PZA9P7C,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650827078118375424,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Apr 25 03:19:36 +0000 2023,69432342,PoliciaColombia,"Realizando labores de inteligencia, en dos inmuebles de #Bogotá la #PolicíaNacional incautó más de mil kilos de material que sería utilizado para la minería ilegal y elaboración de artefactos explosivos. 

De esta manera se debilitan las organizaciones multicrimen. #DiosYPatria https://t.co/eRo3klII2x",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650701062406275072,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon Apr 24 22:50:00 +0000 2023,69432342,PoliciaColombia,Ten presente que una erupción volcánica no es sinónimo de desastre. Debes estar atento a las indicaciones que den las autoridades para así prevenir posibles tragedias. #JuntosPrevenimos #DiosYPatria https://t.co/MK3lDdwQeA,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650633214359371776,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon Apr 24 20:43:04 +0000 2023,69432342,PoliciaColombia,"La @PoliciaAntiNar en coordinación con @FiscaliaCol y @DEAHQ capturaron a 'El Calvo' quien sería un peligroso narcotraficante que pretendía huir hacia #España.

La #PolicíaNacional continúa realizando actividades operativas para combatir el multicrimen. #DiosYPatria https://t.co/VT6iWyeIYK",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650601272876081194,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon Apr 24 14:56:58 +0000 2023,69432342,PoliciaColombia,"Tras varios meses de investigación e inteligencia, en #Ocaña se dio captura al segundo presunto cabecilla de la organización criminal 'Los Pelusos'. 

Era el encargado de planear, direccionar, coordinar acciones extorsivas y homicidios selectivos en la región. 

#DiosYPatria https://t.co/DYR9ptKTLU",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650514173044875267,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon Apr 24 11:30:00 +0000 2023,69432342,PoliciaColombia,"🎥 Estos son los resultados más importantes de la última semana en materia de convivencia ciudadana. Seguimos trabajando con contundencia por tu seguridad y la de tu familia. #DiosYPatria #30Segundos
#InnovamosParaComunicar🚀 https://t.co/YzpKAYV8ES",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650462087154368514,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Apr 23 22:00:01 +0000 2023,69432342,PoliciaColombia,"Si eres testigo de represamientos o aumento de niveles de agua en ríos o quebradas, informa de manera inmediata a las autoridades. Recuerda que #JuntosPrevenimos durante esta #TemporadaDeLluvias https://t.co/7iJufij9El",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1650258250691153920,2023-05-03T01:41:21.156Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
